conversion_id,user_id,click_id,impression_id,conversion_time,conversion_type,revenue,product_cost,attribution_type
1163,3737,,96656,2024-03-28 11:00:00,purchase,1.3298318189011942,0.7075262229856499,view
1164,3739,,1391,2024-03-05 16:00:00,purchase,16.041247854603668,7.851333720380246,view
1165,3743,,43342,2024-01-11 13:00:00,purchase,15.039465819077199,8.346125653756616,view
1166,3748,,26059,2024-01-31 08:00:00,purchase,10.554166817591222,5.500768741138889,view
1167,3750,,28770,2024-01-19 23:00:00,purchase,11.63031730173824,5.183645444643131,view
1168,3768,,13529,2024-03-20 05:00:00,purchase,24.724864492066445,10.77811255233803,view
1169,3771,,61664,2024-01-24 22:00:00,purchase,9.733674615752781,2.904485307876851,view
1170,3771,,7861,2024-02-16 15:00:00,purchase,16.921019973996664,6.602294794950844,view
1171,3772,,35996,2024-03-13 20:00:00,purchase,6.265700624513848,2.8172584489627366,view
1172,3773,,35745,2024-01-02 00:00:00,purchase,3.3150335763647765,1.5406946809174993,view
1173,3779,,48789,2024-01-08 16:00:00,purchase,68.00168733165891,26.231455171432742,view
1174,3781,,76747,2024-02-01 11:00:00,purchase,29.534370874553264,16.022388771616242,view
1175,3802,,70943,2024-01-16 17:00:00,purchase,1.9820027022746474,1.1218320107400892,view
1176,3806,,4233,2024-01-03 15:00:00,purchase,51.01505371080121,24.777989103649734,view
1177,3807,,71518,2024-02-18 05:00:00,purchase,28.922425855943455,14.547939881544188,view
1178,3832,,89930,2024-03-19 20:00:00,purchase,30.125193018777725,13.606924770950087,view
1179,3839,,55280,2024-02-06 16:00:00,purchase,55.03363352669713,24.613072604364557,view
1180,3842,,19528,2024-01-10 07:00:00,purchase,17.837910531626743,8.30460551467618,view
1181,3846,,7649,2024-01-25 18:00:00,purchase,31.06475598465271,15.689147884420734,view
1182,3848,,51232,2024-03-15 06:00:00,purchase,12.168205934502524,2.6866472270965605,view
1183,3853,,42516,2024-02-06 19:00:00,purchase,12.208231621828759,6.114388297891044,view
1184,3856,,37389,2024-03-24 13:00:00,purchase,10.785549408044536,4.221172331284066,view
1185,3858,,14664,2024-02-06 13:00:00,purchase,12.299600457882585,5.236470220880976,view
1186,3859,,41531,2024-01-31 20:00:00,purchase,51.29536664883428,16.48457652502384,view
1187,3860,,58124,2024-03-10 00:00:00,purchase,22.79609320636835,11.89319843782314,view
1188,3869,,23601,2024-01-18 12:00:00,purchase,19.523495443138756,8.860818101097113,view
1189,3875,,65122,2024-02-13 14:00:00,purchase,45.3899556546964,22.75801734864676,view
1190,3896,,34421,2024-02-10 16:00:00,purchase,20.636822112084655,9.526360643415835,view
1191,3896,,72408,2024-03-23 16:00:00,purchase,16.965865962669724,8.375834158443686,view
1192,3911,,89789,2024-01-07 20:00:00,purchase,25.366351721624707,10.256576061450977,view
1193,3920,,86994,2024-01-23 01:00:00,purchase,48.95896773442475,20.44791897161773,view
1194,3926,,12483,2024-02-12 00:00:00,purchase,5.075677923864242,2.4484308177797796,view
1195,3934,,72679,2024-01-09 11:00:00,purchase,12.727367261211267,7.609265745938627,view
1196,3943,,77532,2024-02-20 05:00:00,purchase,8.252913433794324,3.7963582849711943,view
1197,3960,,12800,2024-03-15 23:00:00,purchase,44.98042203317972,21.54538069076754,view
1198,3960,,18602,2024-03-28 07:00:00,purchase,23.383524465422887,12.926327634770969,view
1199,3968,,22638,2024-02-12 19:00:00,purchase,5.227987630570408,2.75838994914662,view
1200,3971,,14705,2024-01-16 06:00:00,purchase,23.134020252840152,13.361692505523262,view
1201,3981,,44077,2024-02-22 03:00:00,purchase,36.21833380682534,16.68272692754873,view
1202,3986,,6353,2024-02-21 21:00:00,purchase,37.97907660419358,16.584498234345645,view
1203,3990,,80255,2024-03-12 21:00:00,purchase,33.86039400743075,17.963020260041482,view
1204,4010,,37167,2024-02-02 16:00:00,purchase,80.31413806916157,31.714354413824406,view
1205,4014,,84580,2024-01-31 16:00:00,purchase,26.98769460822224,13.496716843865405,view
1206,4020,,9207,2024-02-27 11:00:00,purchase,19.855904287588626,12.048407432576,view
1207,4026,,6488,2024-02-11 06:00:00,purchase,29.272186773587354,15.478556061457748,view
1208,4026,,76901,2024-02-19 10:00:00,purchase,57.4003334339965,27.65832089939022,view
1209,4031,,33338,2024-03-09 01:00:00,purchase,12.62252082578299,5.126459414094927,view
1210,4034,,1774,2024-02-04 02:00:00,purchase,28.293593881670873,14.75252189460273,view
1211,4052,,34930,2024-03-22 23:00:00,purchase,3.9520317110733805,2.001452949469028,view
1212,4053,,58833,2024-03-10 10:00:00,purchase,3.0124653954319762,1.6431957560481083,view
1213,4072,,71570,2024-01-22 12:00:00,purchase,54.012014838404326,26.19803726497134,view
1214,4075,,79553,2024-01-29 02:00:00,purchase,24.358175305912923,14.672953127838046,view
1215,4076,,70336,2024-01-21 01:00:00,purchase,14.591628874221886,6.2005698408467085,view
1216,4076,,22619,2024-03-16 01:00:00,purchase,26.70435761567165,14.084362888612342,view
1217,4107,,27662,2024-02-01 11:00:00,purchase,29.89418646448564,13.868328293419749,view
1218,4110,,60422,2024-02-06 09:00:00,purchase,51.597958311298626,25.628632794088492,view
1219,4115,,9480,2024-01-21 04:00:00,purchase,3.3392423304447383,1.5795578537954673,view
1220,4115,,97345,2024-02-20 09:00:00,purchase,13.518882036649252,6.8373624942258795,view
1221,4120,,65580,2024-02-08 11:00:00,purchase,6.7953707295459935,2.91520113814379,view
1222,4121,,81803,2024-01-08 01:00:00,purchase,13.466043831774675,6.456910421458458,view
1223,4122,,26463,2024-02-21 13:00:00,purchase,1.8294561148945905,0.7216809262472281,view
1224,4138,,86418,2024-03-20 23:00:00,purchase,14.17116080868282,6.93506944885267,view
1225,4141,,49517,2024-01-18 14:00:00,purchase,19.680281471586525,9.10824280254857,view
1226,4148,,38003,2024-03-19 22:00:00,purchase,3.9580489404482386,0.9951234126634806,view
1227,4154,,86466,2024-02-15 15:00:00,purchase,12.086434794349273,6.304856626699407,view
1228,4159,,42784,2024-01-05 18:00:00,purchase,87.03203495093122,37.715096646314656,view
1229,4179,,54128,2024-02-03 14:00:00,purchase,27.52945059953076,12.0249466436134,view
1230,4184,,85451,2024-03-30 19:00:00,purchase,15.894152359825728,6.02936711226498,view
1231,4187,,24261,2024-02-04 15:00:00,purchase,9.295502595424436,5.316054291749382,view
1232,4196,,96501,2024-01-24 01:00:00,purchase,54.60387464773793,12.268270828542368,view
1233,4213,,94952,2024-01-05 18:00:00,purchase,1.0335896230559427,0.4991316456179664,view
1234,4218,,73220,2024-01-13 11:00:00,purchase,7.034885075334938,4.038198112770621,view
1235,4220,,88284,2024-01-05 19:00:00,purchase,19.24245463071551,6.0468168692894695,view
1236,4239,,13151,2024-01-26 08:00:00,purchase,4.532230591211418,2.301775946158128,view
1237,4248,,79919,2024-01-24 16:00:00,purchase,35.19548882964121,15.400118875081818,view
1238,4248,,4521,2024-02-19 01:00:00,purchase,11.268485142266885,5.565045900687927,view
1239,4251,,59208,2024-02-05 18:00:00,purchase,0.7421273410826378,0.2734464542951561,view
1240,4261,,98180,2024-01-29 03:00:00,purchase,10.764861512110594,5.1444899975037375,view
1241,4262,,9291,2024-02-06 09:00:00,purchase,18.69426433618244,7.232407372351001,view
1242,4266,,64430,2024-01-21 13:00:00,purchase,31.664741436901476,20.015778827971246,view
1243,4269,,35751,2024-01-31 18:00:00,purchase,2.1299598131009136,1.2025419935634214,view
1244,4271,,12708,2024-03-10 00:00:00,purchase,3.2017343736125983,1.0933424040423823,view
1245,4272,,33277,2024-03-12 05:00:00,purchase,14.950729974798639,5.72643138449346,view
1246,4276,,23847,2024-01-08 12:00:00,purchase,14.589420580673396,6.501200455605423,view
1247,4278,,87555,2024-02-09 21:00:00,purchase,8.651724618444211,3.7132012390458295,view
1248,4285,,53461,2024-03-29 07:00:00,purchase,19.285812370033987,8.495392583545744,view
1249,4295,,24070,2024-02-08 10:00:00,purchase,8.691363729897988,3.9463128716738414,view
1250,4297,,59767,2024-02-08 20:00:00,purchase,2.510385056132822,1.2456544532103084,view
1251,4311,,14699,2024-01-03 04:00:00,purchase,5.118338186645323,2.449678756356961,view
1252,4316,,44430,2024-02-13 01:00:00,purchase,20.1236357816801,8.227120284236408,view
1253,4318,,7419,2024-02-02 10:00:00,purchase,26.553111637671428,11.345992262699323,view
1254,4325,,87178,2024-01-29 17:00:00,purchase,6.913700585469094,3.2469392682964826,view
1255,4325,,59644,2024-01-28 19:00:00,purchase,20.297708427806636,5.942673846963539,view
1256,4337,,70927,2024-01-26 17:00:00,purchase,36.69919959269897,14.617542342364448,view
1257,4340,,32957,2024-01-11 13:00:00,purchase,30.522012358309958,14.674120842800221,view
1258,4354,,65790,2024-02-02 11:00:00,purchase,35.020912468024456,18.55426969819721,view
1259,4377,,27402,2024-02-23 02:00:00,purchase,32.009537317282536,15.50629659110861,view
1260,4384,,49132,2024-02-25 01:00:00,purchase,7.021328866861147,3.674276506301335,view
1261,4391,,69517,2024-02-23 06:00:00,purchase,50.567924537500346,20.236399123995152,view
1262,4394,,65554,2024-03-31 13:00:00,purchase,14.184239074149176,5.266420829201809,view
1263,4404,,67200,2024-03-10 14:00:00,purchase,14.32711290759391,5.848196429100948,view
1264,4405,,62956,2024-03-03 06:00:00,purchase,34.786193944785026,20.907823882777265,view
1265,4408,,95422,2024-03-24 08:00:00,purchase,15.215750623823425,7.66940058137344,view
1266,4413,,32497,2024-03-13 05:00:00,purchase,26.82426705495244,12.988829101998844,view
1267,4420,,53935,2024-01-16 01:00:00,purchase,12.508196525796492,5.859683610207701,view
1268,4432,,67025,2024-03-13 03:00:00,purchase,11.853906857828019,6.312580774563641,view
1269,4435,,22546,2024-01-24 09:00:00,purchase,0.6746564398385029,0.28830632164621145,view
1270,4436,,82832,2024-01-15 02:00:00,purchase,28.771685892266728,14.953330224501526,view
1271,4437,,14778,2024-02-13 05:00:00,purchase,12.064699202742613,6.263040780141819,view
1272,4441,,61101,2024-02-23 07:00:00,purchase,0.7377242427376499,0.29240983307888224,view
1273,4442,,56825,2024-02-10 08:00:00,purchase,23.976691715430796,10.459269585428178,view
1274,4444,,32508,2024-03-07 09:00:00,purchase,4.908285270085077,2.8832985159977467,view
1275,4453,,84006,2024-01-29 05:00:00,purchase,10.381388211585518,4.569228679889251,view
1276,4455,,45564,2024-01-31 17:00:00,purchase,32.29528288890813,16.484974677720665,view
1277,4463,,39190,2024-03-09 05:00:00,purchase,16.175133176540456,8.783102486086863,view
1278,4475,,53528,2024-02-23 14:00:00,purchase,9.167166517016891,5.25706305874307,view
1279,4477,,19641,2024-01-27 12:00:00,purchase,56.643440337632946,17.613329275320286,view
1280,4480,,52263,2024-02-08 12:00:00,purchase,6.097284769106441,2.626902527002777,view
1281,4481,,30283,2024-01-07 21:00:00,purchase,8.625589824499942,2.8775362296746496,view
1282,4484,,47232,2024-01-18 12:00:00,purchase,15.4139212044488,8.050403372184684,view
1283,4486,,25754,2024-03-21 05:00:00,purchase,18.48896616644755,7.356854005067623,view
1284,4487,,11320,2024-03-16 10:00:00,purchase,21.229123933983644,8.679943685125709,view
1285,4490,,66654,2024-02-22 05:00:00,purchase,8.731138173974438,4.301070595812504,view
1286,4505,,86741,2024-03-16 06:00:00,purchase,13.401962949641662,6.945078109092283,view
1287,4512,,93370,2024-02-19 02:00:00,purchase,26.27270029408344,9.38220210352249,view
1288,4516,,68119,2024-02-15 10:00:00,purchase,11.42223625732354,6.105292064408534,view
1289,4529,,56428,2024-01-24 23:00:00,purchase,9.245656771285038,3.758334812574686,view
1290,4529,,58624,2024-03-08 19:00:00,purchase,30.291167840057273,13.425278336044794,view
1291,4529,,90128,2024-03-25 05:00:00,purchase,3.5041848424579864,1.6599589114821607,view
1292,4546,,32485,2024-02-06 22:00:00,purchase,22.668447082653763,11.969148690463687,view
1293,4552,,70891,2024-01-25 23:00:00,purchase,4.7427049502442555,2.083873778423712,view
1294,4567,,18742,2024-01-04 02:00:00,purchase,20.105199576193602,9.700518846782998,view
1295,4571,,10194,2024-03-04 00:00:00,purchase,1.2222930582495983,0.6480974897133338,view
1296,4587,,80306,2024-03-23 00:00:00,purchase,39.847892385977495,22.240475736570396,view
1297,4600,,61859,2024-03-05 01:00:00,purchase,4.2958332197412386,1.9496970806355283,view
1298,4601,,64305,2024-01-05 12:00:00,purchase,8.939761047432478,4.39863516111526,view
1299,4602,,49869,2024-02-12 23:00:00,purchase,5.059542321555759,2.4213874609904376,view
1300,4606,,71587,2024-01-27 19:00:00,purchase,9.193318978739793,4.95696688304151,view
1301,4607,,66434,2024-02-13 15:00:00,purchase,8.171551400832902,4.800100266696871,view
1302,4612,,79049,2024-03-23 03:00:00,purchase,15.698405699788408,7.905158428512359,view
1303,4617,,99441,2024-02-28 07:00:00,purchase,12.342563854398511,6.634775791616697,view
1304,4619,,83268,2024-02-03 16:00:00,purchase,35.39294243682776,12.518357908164512,view
1305,4619,,99335,2024-02-21 05:00:00,purchase,47.20765243541315,14.65800938319532,view
1306,4620,,81112,2024-03-28 08:00:00,purchase,5.17017994677952,2.3264251087500383,view
1307,4622,,10853,2024-03-17 02:00:00,purchase,15.100492058045312,4.983066213491924,view
1308,4626,,80816,2024-01-17 13:00:00,purchase,15.890065694771055,4.519349281682388,view
1309,4630,,63804,2024-01-15 23:00:00,purchase,15.884558460104852,8.57307816116151,view
1310,4632,,83693,2024-01-06 16:00:00,purchase,9.325454942233225,5.085836520394898,view
1311,4632,,51900,2024-03-21 14:00:00,purchase,3.5681516964212014,1.7515152408336918,view
1312,4636,,92969,2024-03-07 00:00:00,purchase,14.616677259099207,5.945497853965563,view
1313,4637,,29404,2024-01-25 17:00:00,purchase,50.132598755783334,19.639521868442724,view
1314,4643,,34001,2024-02-03 21:00:00,purchase,8.298232745977069,4.1872635020190145,view
1315,4660,,28768,2024-02-16 22:00:00,purchase,10.821005589976586,4.137867778755693,view
1316,4670,,54137,2024-03-05 11:00:00,purchase,16.175288634512913,6.590656698488984,view
1317,4691,,80618,2024-02-21 17:00:00,purchase,13.44332483542047,6.8033788567826,view
1318,4701,,7391,2024-02-07 02:00:00,purchase,7.380829369392418,4.331264963140346,view
1319,4728,,3109,2024-03-02 21:00:00,purchase,6.8242769224455175,3.450002232388653,view
1320,4736,,89879,2024-02-21 06:00:00,purchase,31.557106695940305,12.815657806931114,view
1321,4758,,22656,2024-01-15 04:00:00,purchase,9.555659310277674,3.9301405069663295,view
1322,4766,,74748,2024-03-24 05:00:00,purchase,4.655552723529949,1.9755338447589048,view
1323,4767,,92914,2024-03-16 06:00:00,purchase,0.8809023780478613,0.31262171341154493,view
1324,4769,,49274,2024-02-12 15:00:00,purchase,21.4444404893619,9.829762415888252,view
1325,4769,,33668,2024-03-14 03:00:00,purchase,49.680274641263665,25.08922855337233,view
1326,4770,,39941,2024-03-27 05:00:00,purchase,10.492755587431821,3.179144298972472,view
1327,4771,,34726,2024-01-19 00:00:00,purchase,16.631496530400085,8.239831296506262,view
1328,4774,,6888,2024-02-24 03:00:00,purchase,18.574368225539676,9.852590749240438,view
1329,4798,,23615,2024-03-30 15:00:00,purchase,23.03181255961568,12.249471002705572,view
1330,4799,,76067,2024-02-09 06:00:00,purchase,42.45556949807696,19.629801406830826,view
1331,4802,,99413,2024-02-28 07:00:00,purchase,22.363808788725834,11.909914918305017,view
1332,4807,,1803,2024-03-27 14:00:00,purchase,7.247494651135786,2.858508842644891,view
1333,4826,,38666,2024-01-05 02:00:00,purchase,49.192085254057,18.33739929416859,view
1334,4829,,15561,2024-01-20 14:00:00,purchase,16.99651888423763,6.792112218647479,view
1335,4830,,54063,2024-03-18 10:00:00,purchase,10.252459474466288,4.3982239559232905,view
1336,4838,,2104,2024-03-19 17:00:00,purchase,72.58294554947653,33.906888148931955,view
1337,4841,,83838,2024-02-24 10:00:00,purchase,7.454726851004663,3.650871655996915,view
1338,4850,,14092,2024-03-08 10:00:00,purchase,19.065483564790423,7.314282649136315,view
1339,4854,,53115,2024-01-04 01:00:00,purchase,11.776954806065142,6.3810066205391385,view
1340,4862,,10099,2024-02-07 19:00:00,purchase,7.212473487018232,3.6476321506820777,view
1341,4867,,12874,2024-01-22 12:00:00,purchase,17.322341419258663,9.4494723817919,view
1342,4869,,33577,2024-01-14 09:00:00,purchase,34.62259575646425,17.781526973695858,view
1343,4877,,84634,2024-02-21 20:00:00,purchase,49.96011863039045,21.557726345315903,view
1344,4882,,97618,2024-01-30 07:00:00,purchase,36.38584632960438,17.48024453577497,view
1345,4882,,39617,2024-03-23 23:00:00,purchase,18.11478542002642,8.685670746335365,view
1346,4885,,58184,2024-02-13 21:00:00,purchase,12.957080549839986,3.925184999248324,view
1347,4900,,90956,2024-03-08 11:00:00,purchase,19.668283825680934,9.367332124201088,view
1348,4903,,64062,2024-02-01 01:00:00,purchase,4.162593623292955,1.0563006893467277,view
1349,4910,,37084,2024-03-21 01:00:00,purchase,4.578532607588988,2.362239580003074,view
1350,4916,,36919,2024-03-17 05:00:00,purchase,4.0101156881980025,2.101412334675594,view
1351,4916,,73507,2024-03-30 06:00:00,purchase,18.91311532916274,4.3152138446298425,view
1352,4920,,40345,2024-02-02 00:00:00,purchase,3.534220793332565,2.011406848521714,view
1353,4928,,11898,2024-02-02 13:00:00,purchase,5.255180009215242,2.3148666025882023,view
1354,4941,,2148,2024-03-05 19:00:00,purchase,3.1267524045971467,1.3492833492592493,view
1355,4949,,75033,2024-01-04 06:00:00,purchase,3.272862593667103,1.2737676206387352,view
1356,4950,,34899,2024-03-11 14:00:00,purchase,3.8453410208208725,2.166700299258495,view
1357,4962,,23993,2024-01-19 05:00:00,purchase,13.284084783409893,6.442200198795978,view
1358,4970,,69083,2024-02-15 09:00:00,purchase,2.0926581105673687,0.8734269725294576,view
1359,4972,,47280,2024-03-06 18:00:00,purchase,15.000425690381006,6.356674640839101,view
1360,4979,,24130,2024-01-26 07:00:00,purchase,44.30214309952537,15.873136592886938,view
1361,4983,,69713,2024-01-16 07:00:00,purchase,0.7471023390082151,0.4094595063474288,view
1362,4983,,58867,2024-02-07 21:00:00,purchase,5.582177662873276,2.586384227459212,view
1363,4988,,2758,2024-02-09 18:00:00,purchase,0.32806235342208084,0.14666769082045877,view
1364,4996,,99885,2024-01-01 19:00:00,purchase,26.48050074358045,11.991391249512283,view
1365,4997,,34415,2024-02-15 23:00:00,purchase,22.909015202205115,11.668676614262038,view
1366,5001,,14387,2024-03-08 07:00:00,purchase,35.234752798134565,16.172191893559408,view
